Person ID,Date ID,Visit Duration
24466,2,Duration 4h
27641,2,Duration 4h
73406,2,Duration 4h
41856,2,Duration 10h-18h
35438,2,Duration 10h-18h
6569,2,Duration 4h
29757,2,Duration 2h
20705,2,Duration 4h
26009,2,Duration 4h
37290,2,Duration 3h
65255,2,Duration 10h-18h
17811,2,Duration 3h
4824,2,Duration 3h
60226,2,Duration 3h
56148,2,Duration 2h
56966,2,Duration 10h-18h
21435,2,Duration 6h
18031,2,Duration 10h
76859,2,Duration 8h
58032,2,Duration 10h
59805,2,Duration 4h
35656,2,Duration 10h-18h
58372,2,Duration 10h-18h
27420,2,Duration 2h
85751,2,Duration 7h
44374,2,Duration 10h-18h
39423,2,Duration 3h
11245,2,Duration 2h
58689,2,Duration 10h-18h
65890,2,Duration 6h
7411,2,Duration 3h
27350,2,Duration 4h
51913,2,Duration 2h
67939,2,Duration 3h
71359,2,Duration 6h
73195,2,Duration 3h
76940,2,Duration 8h
77685,2,Duration 3h
22194,2,Duration 3h
2369,2,Duration 4h
81677,2,Duration 9h
12601,2,Duration 10h-18h
39416,2,Duration 3h
29978,2,Duration 10h-18h
20405,2,Duration 5h
42037,2,Duration 10h-18h
49716,2,Duration 9h
72052,2,Duration 3h
13295,2,Duration 3h
71836,2,Duration 10h-18h
70791,2,Duration 4h
3725,2,Duration 3h
23187,2,Duration 5h
30360,2,Duration 5h
84628,2,Duration 2h
25380,2,Duration 2h
62623,2,Duration 4h
51522,2,Duration 7h
77427,2,Duration 2h
12398,2,Duration 3h
56111,2,Duration 6h
60790,2,Duration 3h
45180,2,Duration 3h
85203,2,Duration 4h
31186,2,Duration 2h
80367,2,Duration 9h
60037,2,Duration 10h-18h
36147,2,Duration 4h
87737,2,Duration 3h
68901,2,Duration 6h
56848,2,Duration 8h
12863,2,Duration 2h
12642,2,Duration 2h
42207,2,Duration 3h
8167,2,Duration 10h-18h
84293,2,Duration 4h
9926,2,Duration 2h
74783,2,Duration 2h
74038,2,Duration 6h
12753,2,Duration 7h
7523,2,Duration 10h
51518,2,Duration 2h
33909,2,Duration 5h
6849,2,Duration 7h
20296,2,Duration 4h
15274,2,Duration 6h
62524,2,Duration 3h
1496,2,Duration 2h
26228,2,Duration 3h
44340,2,Duration 10h-18h
60306,2,Duration 2h
693,2,Duration 10h-18h
84962,2,Duration 5h
10497,2,Duration 5h
53490,2,Duration 10h
4731,2,Duration 3h
34830,2,Duration 2h
18525,2,Duration 7h
57869,2,Duration 10h-18h
67760,2,Duration 2h
73288,2,Duration 10h-18h
9253,2,Duration 4h
53711,2,Duration 6h
24885,2,Duration 10h-18h
69701,2,Duration 4h
3727,2,Duration 2h
17324,2,Duration 6h
45674,2,Duration 4h
61023,2,Duration 3h
35514,2,Duration 7h
77386,2,Duration 10h-18h
81989,2,Duration 4h
11515,2,Duration 2h
7942,2,Duration 10h-18h
1702,2,Duration 5h
60782,2,Duration 3h
8767,2,Duration 8h
5027,2,Duration 3h
64393,2,Duration 4h
61437,2,Duration 2h
18581,2,Duration 2h
50371,2,Duration 7h
68578,2,Duration 6h
56026,2,Duration 9h
25842,2,Duration 6h
52622,2,Duration 4h
4812,2,Duration 4h
63565,2,Duration 10h-18h
53529,2,Duration 2h
4148,2,Duration 3h
5734,2,Duration 10h-18h
42193,2,Duration 2h
63143,2,Duration 2h
41957,2,Duration 2h
65429,2,Duration 9h
32483,2,Duration 3h
85058,2,Duration 4h
42081,2,Duration 8h
59389,2,Duration 7h
49437,2,Duration 2h
17939,2,Duration 3h
84044,2,Duration 3h
56130,2,Duration 10h-18h
48200,2,Duration 3h
46826,2,Duration 7h
27842,2,Duration 7h
17496,2,Duration 3h
21336,2,Duration 10h-18h
56704,2,Duration 2h
37035,2,Duration 3h
79650,2,Duration 8h
69106,2,Duration 10h-18h
77011,2,Duration 3h
23483,2,Duration 3h
68369,2,Duration 2h
85399,2,Duration 2h
524,2,Duration 6h
4927,2,Duration 2h
79890,2,Duration 5h
85227,2,Duration 4h
80164,2,Duration 10h-18h
17661,2,Duration 2h
46359,2,Duration 10h-18h
62251,2,Duration 6h
25841,2,Duration 2h
22887,2,Duration 3h
12544,2,Duration 2h
67297,2,Duration 3h
10948,2,Duration 7h
85629,2,Duration 3h
79428,2,Duration 9h
55454,2,Duration 3h
84965,2,Duration 3h
57648,2,Duration 3h
47839,2,Duration 3h
79867,2,Duration 8h
64838,2,Duration 2h
23415,2,Duration 10h
45885,2,Duration 2h
55185,2,Duration 3h
87040,2,Duration 3h
80086,2,Duration 2h
9523,2,Duration 7h
38385,2,Duration 3h
71269,2,Duration 10h-18h
79759,2,Duration 2h
4876,2,Duration 10h-18h
58462,2,Duration 4h
46463,2,Duration 2h
7722,2,Duration 3h
21532,2,Duration 2h
43927,2,Duration 3h
3681,2,Duration 8h
44003,2,Duration 2h
13125,2,Duration 3h
35768,2,Duration 4h
20647,2,Duration 3h
34500,2,Duration 2h
25442,2,Duration 4h
50440,2,Duration 5h
33760,2,Duration 2h
10921,2,Duration 4h
47759,2,Duration 2h
40776,2,Duration 8h
39773,2,Duration 6h
81719,2,Duration 7h
80232,2,Duration 9h
39097,2,Duration 3h
81115,2,Duration 7h
80130,2,Duration 3h
66081,2,Duration 2h
52082,2,Duration 2h
39745,2,Duration 4h
79616,2,Duration 3h
79636,2,Duration 9h
63866,2,Duration 3h
53836,2,Duration 2h
64922,2,Duration 10h-18h
87416,2,Duration 10h
79084,2,Duration 3h
22557,2,Duration 3h
74684,2,Duration 4h
73006,2,Duration 10h-18h
3326,2,Duration 4h
41840,2,Duration 2h
15681,2,Duration 2h
651,2,Duration 4h
35786,2,Duration 10h-18h
84820,2,Duration 2h
4544,2,Duration 5h
51997,2,Duration 10h-18h
4827,2,Duration 3h
29460,2,Duration 2h
71376,2,Duration 3h
86219,2,Duration 10h-18h
12872,2,Duration 10h-18h
72208,2,Duration 4h
55144,2,Duration 9h
9942,2,Duration 10h-18h
48741,2,Duration 10h-18h
20469,2,Duration 10h-18h
81256,2,Duration 2h
13880,2,Duration 3h
9017,2,Duration 9h
58295,2,Duration 10h-18h
38086,2,Duration 4h
44291,2,Duration 6h
48461,2,Duration 10h-18h
75754,2,Duration 4h
1714,2,Duration 4h
49662,2,Duration 3h
65196,2,Duration 3h
5653,2,Duration 2h
35836,2,Duration 4h
63643,2,Duration 10h-18h
80066,2,Duration 3h
12529,2,Duration 2h
41098,2,Duration 4h
13344,2,Duration 9h
52531,2,Duration 3h
26167,2,Duration 10h
85582,2,Duration 6h
81620,2,Duration 3h
27271,2,Duration 3h
41170,2,Duration 3h
40970,2,Duration 9h
79164,2,Duration 6h
33306,2,Duration 4h
77993,2,Duration 10h-18h
87043,2,Duration 2h
18262,2,Duration 4h
27230,2,Duration 10h-18h
81007,2,Duration 5h
32328,2,Duration 7h
66107,2,Duration 10h-18h
71209,2,Duration 9h
21839,2,Duration 2h
40271,2,Duration 3h
62980,2,Duration 2h
2792,2,Duration 3h
1101,2,Duration 6h
15636,2,Duration 6h
29042,2,Duration 2h
60778,2,Duration 10h-18h
63208,2,Duration 5h
87076,2,Duration 7h
30886,2,Duration 7h
76670,2,Duration 4h
74973,2,Duration 2h
23486,2,Duration 3h
19254,2,Duration 4h
2082,2,Duration 5h
58396,2,Duration 10h-18h
51582,2,Duration 10h-18h
62409,2,Duration 10h
6890,2,Duration 3h
76445,2,Duration 2h
58368,2,Duration 10h
30609,2,Duration 4h
76616,2,Duration 2h
47668,2,Duration 3h
26252,2,Duration 2h
83874,2,Duration 7h
7872,2,Duration 3h
7319,2,Duration 7h
31121,2,Duration 10h-18h
20822,2,Duration 3h
16280,2,Duration 3h
7306,2,Duration 10h
11774,2,Duration 3h
45637,2,Duration 2h
41629,2,Duration 8h
32186,2,Duration 2h
65086,2,Duration 3h
34151,2,Duration 7h
2275,2,Duration 6h
83240,2,Duration 10h-18h
81480,2,Duration 4h
73369,2,Duration 3h
74581,2,Duration 4h
18321,2,Duration 5h
55947,2,Duration 2h
52234,2,Duration 7h
3920,2,Duration 9h
78670,2,Duration 2h
24429,2,Duration 5h
64630,2,Duration 10h
47617,2,Duration 6h
25469,2,Duration 4h
13999,2,Duration 3h
43253,2,Duration 9h
65103,2,Duration 3h
44565,2,Duration 10h-18h
30756,2,Duration 10h-18h
66753,2,Duration 5h
31888,2,Duration 4h
74171,2,Duration 3h
81646,2,Duration 10h-18h
52487,2,Duration 4h
45033,2,Duration 3h
26724,2,Duration 10h-18h
49694,2,Duration 6h
35791,2,Duration 8h
4383,2,Duration 10h-18h
15421,2,Duration 9h
62731,2,Duration 3h
70883,2,Duration 10h-18h
21574,2,Duration 3h
8947,2,Duration 3h
37907,2,Duration 9h
7283,2,Duration 2h
19307,2,Duration 10h
6288,2,Duration 2h
60930,2,Duration 10h-18h
2562,2,Duration 4h
53154,2,Duration 10h-18h
47678,2,Duration 7h
85216,2,Duration 10h-18h
1530,2,Duration 4h
81929,2,Duration 4h
42328,2,Duration 9h
71342,2,Duration 9h
85885,2,Duration 7h
86645,2,Duration 3h
31787,2,Duration 6h
77101,2,Duration 6h
40711,2,Duration 4h
46145,2,Duration 6h
77510,2,Duration 4h
83466,2,Duration 6h
58522,2,Duration 2h
2066,2,Duration 2h
33388,2,Duration 7h
62964,2,Duration 2h
75873,2,Duration 8h
27521,2,Duration 3h
8486,2,Duration 4h
38137,2,Duration 2h
5865,2,Duration 10h-18h
53986,2,Duration 2h
58856,2,Duration 10h-18h
20655,2,Duration 3h
37183,2,Duration 8h
85478,2,Duration 4h
75382,2,Duration 2h
40768,2,Duration 2h
21046,2,Duration 2h
78107,2,Duration 4h
50464,2,Duration 10h-18h
10019,2,Duration 2h
8246,2,Duration 3h
61480,2,Duration 3h
58317,2,Duration 10h-18h
26368,2,Duration 6h
54081,2,Duration 4h
86813,2,Duration 4h
67602,2,Duration 8h
85089,2,Duration 3h
29796,2,Duration 4h
38436,2,Duration 2h
84711,2,Duration 3h
5452,2,Duration 2h
24317,2,Duration 10h
55704,2,Duration 6h
21316,2,Duration 2h
9515,2,Duration 10h-18h
63211,2,Duration 3h
41339,2,Duration 10h-18h
9875,2,Duration 2h
25270,2,Duration 4h
79996,2,Duration 3h
68710,2,Duration 10h-18h
16902,2,Duration 2h
40104,2,Duration 4h
31156,2,Duration 2h
27067,2,Duration 3h
26106,2,Duration 10h-18h
22456,2,Duration 6h
24139,2,Duration 4h
23659,2,Duration 6h
22273,2,Duration 3h
5956,2,Duration 4h
17431,2,Duration 2h
65341,2,Duration 5h
11208,2,Duration 6h
50489,2,Duration 9h
75125,2,Duration 10h-18h
83476,2,Duration 5h
46459,2,Duration 7h
40277,2,Duration 2h
30084,2,Duration 4h
62079,2,Duration 2h
7378,2,Duration 7h
56676,2,Duration 10h
2353,2,Duration 4h
85997,2,Duration 10h-18h
78072,2,Duration 8h
41741,2,Duration 2h
78095,2,Duration 8h
55954,2,Duration 7h
38621,2,Duration 6h
73349,2,Duration 10h-18h
47306,2,Duration 3h
33772,2,Duration 2h
46500,2,Duration 3h
22213,2,Duration 2h
29948,2,Duration 4h
53024,2,Duration 4h
71755,2,Duration 2h
54258,2,Duration 8h
10952,2,Duration 3h
25992,2,Duration 7h
28589,2,Duration 3h
58826,2,Duration 2h
3683,2,Duration 7h
81899,2,Duration 7h
68113,2,Duration 10h-18h
80597,2,Duration 4h
80779,2,Duration 2h
48141,2,Duration 3h
61819,2,Duration 7h
41332,2,Duration 3h
2878,2,Duration 7h
65147,2,Duration 4h
19461,2,Duration 10h-18h
27843,2,Duration 2h
86730,2,Duration 2h
69870,2,Duration 2h
72105,2,Duration 3h
73877,2,Duration 4h
32266,2,Duration 10h-18h
76526,2,Duration 3h
2732,2,Duration 10h
71582,2,Duration 7h
31967,2,Duration 7h
10199,2,Duration 3h
44277,2,Duration 3h
28815,2,Duration 10h
64822,2,Duration 3h
65515,2,Duration 2h
2236,2,Duration 2h
32674,2,Duration 10h-18h
36485,2,Duration 6h
18973,2,Duration 2h
20662,2,Duration 10h-18h
24868,2,Duration 3h
8384,2,Duration 2h
50266,2,Duration 4h
55316,2,Duration 2h
60478,2,Duration 3h
65338,2,Duration 3h
23800,2,Duration 3h
205,2,Duration 4h
77051,2,Duration 2h
54093,2,Duration 5h
40238,2,Duration 4h
58211,2,Duration 10h-18h
86635,2,Duration 3h
65010,2,Duration 6h
37498,2,Duration 3h
17561,2,Duration 7h
810,2,Duration 10h-18h
15497,2,Duration 3h
24527,2,Duration 10h-18h
10827,2,Duration 3h
55587,2,Duration 2h
77922,2,Duration 2h
50781,2,Duration 10h-18h
77862,2,Duration 3h
78167,2,Duration 10h-18h
17380,2,Duration 2h
40337,2,Duration 7h
42648,2,Duration 2h
18514,2,Duration 8h
70910,2,Duration 4h
36194,2,Duration 3h
38670,2,Duration 3h
31659,2,Duration 6h
84396,2,Duration 2h
22628,2,Duration 10h-18h
50444,2,Duration 10h-18h
82353,2,Duration 7h
24565,2,Duration 3h
3579,2,Duration 6h
83423,2,Duration 2h
85820,2,Duration 4h
40029,2,Duration 4h
26071,2,Duration 8h
56857,2,Duration 10h
5440,2,Duration 4h
5219,2,Duration 3h
86602,2,Duration 6h
41577,2,Duration 10h-18h
16295,2,Duration 10h
38987,2,Duration 6h
15637,2,Duration 4h
38553,2,Duration 8h
4899,2,Duration 10h-18h
69063,2,Duration 2h
27574,2,Duration 2h
1582,2,Duration 2h
46011,2,Duration 3h
85787,2,Duration 6h
57576,2,Duration 10h-18h
31867,2,Duration 3h
73594,2,Duration 4h
62041,2,Duration 7h
7569,2,Duration 3h
78321,2,Duration 7h
40800,2,Duration 10h
49388,2,Duration 9h
70897,2,Duration 2h
45624,2,Duration 4h
40958,2,Duration 4h
78201,2,Duration 10h-18h
83887,2,Duration 2h
47751,2,Duration 8h
45118,2,Duration 2h
16660,2,Duration 4h
59199,2,Duration 2h
27874,2,Duration 2h
17801,2,Duration 9h
8734,2,Duration 5h
2590,2,Duration 3h
79692,2,Duration 10h-18h
1260,2,Duration 10h
84228,2,Duration 7h
9991,2,Duration 6h
61883,2,Duration 3h
51646,2,Duration 10h
15682,2,Duration 3h
10067,2,Duration 4h
27409,2,Duration 9h
11990,2,Duration 4h
53850,2,Duration 6h
63060,2,Duration 2h
26948,2,Duration 2h
26216,2,Duration 2h
51879,2,Duration 4h
38140,2,Duration 5h
349,2,Duration 3h
2018,2,Duration 10h
78032,2,Duration 10h-18h
54840,2,Duration 2h
43308,2,Duration 3h
18413,2,Duration 2h
61059,2,Duration 2h
84299,2,Duration 10h-18h
1054,2,Duration 4h
32718,2,Duration 2h
61385,2,Duration 8h
74798,2,Duration 4h
61338,2,Duration 6h
87229,2,Duration 9h
56482,2,Duration 10h-18h
68327,2,Duration 10h-18h
4763,2,Duration 7h
50193,2,Duration 2h
12591,2,Duration 6h
64934,2,Duration 4h
61489,2,Duration 4h
26148,2,Duration 9h
13798,2,Duration 6h
22192,2,Duration 10h-18h
63019,2,Duration 2h
66165,2,Duration 4h
15513,2,Duration 3h
4725,2,Duration 2h
78661,2,Duration 3h
70660,2,Duration 10h-18h
13115,2,Duration 4h
45569,2,Duration 10h-18h
18509,2,Duration 6h
73526,2,Duration 10h
35621,2,Duration 5h
40827,2,Duration 3h
71751,2,Duration 10h-18h
45333,2,Duration 4h
28666,2,Duration 9h
31196,2,Duration 3h
69343,2,Duration 2h
16774,2,Duration 10h-18h
69920,2,Duration 5h
82714,2,Duration 3h
84355,2,Duration 6h
40301,2,Duration 3h
59608,2,Duration 6h
22690,2,Duration 3h
6606,2,Duration 2h
48409,2,Duration 9h
62424,2,Duration 5h
79411,2,Duration 2h
40616,2,Duration 10h-18h
11519,2,Duration 3h
34620,2,Duration 6h
8223,2,Duration 5h
50854,2,Duration 3h
6716,2,Duration 8h
22795,2,Duration 3h
6957,2,Duration 2h
23712,2,Duration 2h
21535,2,Duration 3h
51778,2,Duration 3h
82672,2,Duration 3h
310,2,Duration 2h
77067,2,Duration 4h
40651,2,Duration 4h
28221,2,Duration 2h
45808,2,Duration 3h
15491,2,Duration 4h
88582,2,Duration 5h
39297,2,Duration 4h
88354,2,Duration 10h-18h
75764,2,Duration 6h
62802,2,Duration 9h
16777,2,Duration 9h
85774,2,Duration 10h-18h
82746,2,Duration 2h
50158,2,Duration 2h
66270,2,Duration 3h
78069,2,Duration 4h
57908,2,Duration 3h
49101,2,Duration 9h
36868,2,Duration 3h
18852,2,Duration 2h
66558,2,Duration 10h-18h
48295,2,Duration 2h
79372,2,Duration 3h
76542,2,Duration 5h
52402,2,Duration 4h
11316,2,Duration 4h
71133,2,Duration 9h
87548,2,Duration 5h
35029,2,Duration 6h
13189,2,Duration 2h
909,2,Duration 2h
51991,2,Duration 10h-18h
34252,2,Duration 2h
22238,2,Duration 10h-18h
66411,2,Duration 5h
8880,2,Duration 4h
176,2,Duration 2h
40522,2,Duration 9h
78848,2,Duration 8h
25676,2,Duration 10h-18h
30930,2,Duration 2h
9026,2,Duration 9h
43040,2,Duration 4h
14829,2,Duration 10h
16475,2,Duration 10h
23310,2,Duration 4h
37524,2,Duration 6h
7278,2,Duration 5h
26451,2,Duration 10h
465,2,Duration 2h
24161,2,Duration 4h
45235,2,Duration 3h
22144,2,Duration 3h
78303,2,Duration 7h
40990,2,Duration 3h
43940,2,Duration 7h
88898,2,Duration 8h
88705,2,Duration 3h
35100,2,Duration 10h-18h
6783,2,Duration 2h
36409,2,Duration 4h
38825,2,Duration 4h
37590,2,Duration 8h
79522,2,Duration 10h-18h
53411,2,Duration 2h
67236,2,Duration 4h
3498,2,Duration 10h-18h
79052,2,Duration 3h
48727,2,Duration 2h
15286,2,Duration 6h
21322,2,Duration 4h
8689,2,Duration 2h
160,2,Duration 7h
78309,2,Duration 4h
9771,2,Duration 2h
66331,2,Duration 4h
7537,2,Duration 6h
69308,2,Duration 7h
40121,2,Duration 2h
25893,2,Duration 5h
33101,2,Duration 3h
30313,2,Duration 3h
77991,2,Duration 6h
12065,2,Duration 7h
34571,2,Duration 2h
47239,2,Duration 4h
79370,2,Duration 8h
71419,2,Duration 4h
76464,2,Duration 3h
81479,2,Duration 3h
41743,2,Duration 7h
3391,2,Duration 2h
87941,2,Duration 9h
11031,2,Duration 10h-18h
40866,2,Duration 9h
28112,2,Duration 10h-18h
27565,2,Duration 7h
68993,2,Duration 7h
78120,2,Duration 8h
36415,2,Duration 6h
9118,2,Duration 10h-18h
51331,2,Duration 3h
66816,2,Duration 5h
19118,2,Duration 3h
1283,2,Duration 4h
75742,2,Duration 8h
36809,2,Duration 2h
32064,2,Duration 10h
16608,2,Duration 4h
10966,2,Duration 4h
64474,2,Duration 10h-18h
55634,2,Duration 3h
5617,2,Duration 9h
84586,2,Duration 2h
51914,2,Duration 10h-18h
15336,2,Duration 5h
51581,2,Duration 4h
69613,2,Duration 3h
68646,2,Duration 3h
19269,2,Duration 2h
15404,2,Duration 7h
86134,2,Duration 10h-18h
3288,2,Duration 3h
86594,2,Duration 8h
75838,2,Duration 4h
2961,2,Duration 6h
58661,2,Duration 2h
36731,2,Duration 3h
59186,2,Duration 3h
88064,2,Duration 10h-18h
78355,2,Duration 2h
43293,2,Duration 2h
64183,2,Duration 9h
73000,2,Duration 3h
84108,2,Duration 3h
41565,2,Duration 7h
65670,2,Duration 3h
57768,2,Duration 10h-18h
72320,2,Duration 4h
37374,2,Duration 4h
15999,2,Duration 8h
20433,2,Duration 8h
45337,2,Duration 3h
19197,2,Duration 3h
67303,2,Duration 2h
80989,2,Duration 2h
30146,2,Duration 7h
71406,2,Duration 4h
40045,2,Duration 3h
49073,2,Duration 8h
37959,2,Duration 5h
57933,2,Duration 2h
81162,2,Duration 10h-18h
83721,2,Duration 7h
48287,2,Duration 4h
28833,2,Duration 2h
80883,2,Duration 3h
4458,2,Duration 8h
81705,2,Duration 4h
85525,2,Duration 4h
62591,2,Duration 4h
61116,2,Duration 7h
80159,2,Duration 7h
82070,2,Duration 6h
38561,2,Duration 9h
40831,2,Duration 3h
3361,2,Duration 4h
28689,2,Duration 2h
17665,2,Duration 2h
82078,2,Duration 2h
10024,2,Duration 4h
45896,2,Duration 2h
67666,2,Duration 5h
30045,2,Duration 3h
37092,2,Duration 2h
23349,2,Duration 2h
23655,2,Duration 7h
67191,2,Duration 7h
2773,2,Duration 3h
54640,2,Duration 8h
46307,2,Duration 3h
47325,2,Duration 2h
83638,2,Duration 7h
18548,2,Duration 6h
70170,2,Duration 10h
29002,2,Duration 7h
68433,2,Duration 3h
27245,2,Duration 3h
31242,2,Duration 2h
57116,2,Duration 3h
64500,2,Duration 9h
4328,2,Duration 10h-18h
67102,2,Duration 3h
38570,2,Duration 6h
37015,2,Duration 8h
50047,2,Duration 10h-18h
86468,2,Duration 7h
57156,2,Duration 7h
38899,2,Duration 9h
81195,2,Duration 4h
75840,2,Duration 7h
44616,2,Duration 2h
24201,2,Duration 5h
38039,2,Duration 10h-18h
70674,2,Duration 3h
85634,2,Duration 10h
33773,2,Duration 8h
41843,2,Duration 3h
3816,2,Duration 2h
85473,2,Duration 9h
38826,2,Duration 2h
35921,2,Duration 10h
10908,2,Duration 4h
53989,2,Duration 6h
62716,2,Duration 2h
49950,2,Duration 4h
80155,2,Duration 4h
31110,2,Duration 10h-18h
12341,2,Duration 7h
60190,2,Duration 7h
13052,2,Duration 9h
77178,2,Duration 10h-18h
49808,2,Duration 9h
55477,2,Duration 3h
50382,2,Duration 7h
27905,2,Duration 8h
67834,2,Duration 2h
86072,2,Duration 10h-18h
61425,2,Duration 10h-18h
5579,2,Duration 10h-18h
75146,2,Duration 10h-18h
17245,2,Duration 6h
53492,2,Duration 9h
38701,2,Duration 7h
43512,2,Duration 3h
56918,2,Duration 10h-18h
27129,2,Duration 3h
45668,2,Duration 2h
44270,2,Duration 5h
80180,2,Duration 4h
29206,2,Duration 7h
53376,2,Duration 8h
5065,2,Duration 2h
69344,2,Duration 4h
49779,2,Duration 2h
50263,2,Duration 2h
9104,2,Duration 2h
58835,2,Duration 3h
30107,2,Duration 7h
72710,2,Duration 10h-18h
22552,2,Duration 4h
72541,2,Duration 3h
6378,2,Duration 10h-18h
10653,2,Duration 3h
38119,2,Duration 6h
7881,2,Duration 2h
23177,2,Duration 2h
43928,2,Duration 4h
83295,2,Duration 2h
30033,2,Duration 4h
22989,2,Duration 4h
31301,2,Duration 3h
36337,2,Duration 10h-18h
1395,2,Duration 4h
62903,2,Duration 7h
48302,2,Duration 6h
48635,2,Duration 3h
62470,2,Duration 9h
18350,2,Duration 4h
27156,2,Duration 3h
52151,2,Duration 3h
71627,2,Duration 2h
80334,2,Duration 3h
65542,2,Duration 2h
51278,2,Duration 4h
31389,2,Duration 10h-18h
1675,2,Duration 2h
1194,2,Duration 6h
43640,2,Duration 3h
8406,2,Duration 3h
21270,2,Duration 2h
46636,2,Duration 3h
88372,2,Duration 8h
26453,2,Duration 3h
41240,2,Duration 2h
48679,2,Duration 8h
46045,2,Duration 2h
75155,2,Duration 7h
299,2,Duration 2h
58132,2,Duration 2h
43508,2,Duration 2h
70217,2,Duration 2h
76868,2,Duration 3h
15279,2,Duration 7h
16426,2,Duration 7h
27392,2,Duration 5h
16923,2,Duration 3h
15934,2,Duration 3h
78588,2,Duration 2h
82517,2,Duration 3h
77150,2,Duration 10h-18h
74809,2,Duration 2h
81776,2,Duration 2h
80013,2,Duration 3h
21913,2,Duration 6h
72821,2,Duration 4h
84653,2,Duration 2h
31207,2,Duration 3h
21787,2,Duration 6h
72972,2,Duration 7h
52655,2,Duration 9h
9444,2,Duration 3h
20015,2,Duration 9h
6091,2,Duration 7h
4375,2,Duration 2h
43277,2,Duration 4h
35271,2,Duration 6h
34219,2,Duration 7h
21335,2,Duration 3h
73348,2,Duration 10h-18h
21048,2,Duration 7h
71119,2,Duration 2h
71114,2,Duration 3h
82161,2,Duration 8h
43263,2,Duration 10h-18h
15496,2,Duration 5h
9593,2,Duration 10h-18h
62715,2,Duration 3h
41070,2,Duration 4h
57752,2,Duration 4h
82572,2,Duration 4h
79596,2,Duration 10h-18h
1495,2,Duration 10h-18h
62475,2,Duration 7h
48815,2,Duration 2h
4747,2,Duration 10h-18h
1947,2,Duration 7h
37703,2,Duration 7h
2692,2,Duration 2h
32102,2,Duration 4h
70719,2,Duration 4h
8438,2,Duration 3h
22789,2,Duration 7h
80179,2,Duration 2h
57412,2,Duration 3h
14061,2,Duration 3h
60613,2,Duration 8h
82020,2,Duration 9h
66042,2,Duration 10h-18h
83231,2,Duration 7h
689,2,Duration 8h
38827,2,Duration 10h-18h
46397,2,Duration 3h
28687,2,Duration 7h
20216,2,Duration 3h
85948,2,Duration 5h
76371,2,Duration 3h
25481,2,Duration 4h
84595,2,Duration 4h
52851,2,Duration 6h
63783,2,Duration 8h
1936,2,Duration 3h
87054,2,Duration 8h
44690,2,Duration 2h
7137,2,Duration 7h
52943,2,Duration 4h
79592,2,Duration 7h
23242,2,Duration 2h
38028,2,Duration 6h
26672,2,Duration 2h
45537,2,Duration 2h
41580,2,Duration 10h-18h
62635,2,Duration 2h
87419,2,Duration 2h
47802,2,Duration 3h
42737,2,Duration 7h
64989,2,Duration 3h
22288,2,Duration 3h
54680,2,Duration 10h
8586,2,Duration 4h
9562,2,Duration 3h
54198,2,Duration 10h-18h
83535,2,Duration 4h
21579,2,Duration 3h
15603,2,Duration 3h
36237,2,Duration 10h-18h
12989,2,Duration 4h
71331,2,Duration 6h
57810,2,Duration 10h-18h
35944,2,Duration 3h
28989,2,Duration 2h
21198,2,Duration 6h
7432,2,Duration 2h
2149,2,Duration 6h
29986,2,Duration 3h
46535,2,Duration 4h
21360,2,Duration 10h-18h
10571,2,Duration 7h
11617,2,Duration 7h
67298,2,Duration 3h
12876,2,Duration 2h
30894,2,Duration 2h
16464,2,Duration 3h
32034,2,Duration 3h
49500,2,Duration 6h
17494,2,Duration 2h
48093,2,Duration 7h
32067,2,Duration 10h-18h
82443,2,Duration 2h
11169,2,Duration 2h
7519,2,Duration 10h-18h
51872,2,Duration 9h
74339,2,Duration 10h-18h
76381,2,Duration 3h
55880,2,Duration 10h-18h
54336,2,Duration 2h
85050,2,Duration 5h
75394,2,Duration 6h
75938,2,Duration 2h
27850,2,Duration 4h
86518,2,Duration 2h
39567,2,Duration 3h
48090,2,Duration 4h
33335,2,Duration 2h
63984,2,Duration 3h
4624,2,Duration 2h
18564,2,Duration 3h
5929,2,Duration 2h
42368,2,Duration 3h
20825,2,Duration 2h
21563,2,Duration 3h
18065,2,Duration 6h
72091,2,Duration 2h
1609,2,Duration 3h
25325,2,Duration 3h
53875,2,Duration 4h
21607,2,Duration 3h
31091,2,Duration 3h
22794,2,Duration 2h
56414,2,Duration 4h
71950,2,Duration 2h
70809,2,Duration 9h
22441,2,Duration 4h
1710,2,Duration 7h
70841,2,Duration 10h-18h
3426,2,Duration 3h
85815,2,Duration 3h
3887,2,Duration 3h
20023,2,Duration 4h
78629,2,Duration 3h
81560,2,Duration 2h
28892,2,Duration 6h
36633,2,Duration 6h
35575,2,Duration 8h
57780,2,Duration 3h
64873,2,Duration 7h
68317,2,Duration 3h
40377,2,Duration 3h
84286,2,Duration 3h
69104,2,Duration 3h
16445,2,Duration 5h
6039,2,Duration 8h
61265,2,Duration 10h-18h
16824,2,Duration 4h
25956,2,Duration 2h
71121,2,Duration 6h
63501,2,Duration 3h
40008,2,Duration 10h-18h
74058,2,Duration 10h-18h
41260,2,Duration 6h
699,2,Duration 3h
81860,2,Duration 3h
25541,2,Duration 2h
51444,2,Duration 5h
75946,2,Duration 7h
59650,2,Duration 3h
68863,2,Duration 6h
747,2,Duration 10h-18h
16486,2,Duration 2h
81512,2,Duration 3h
10882,2,Duration 7h
19018,2,Duration 3h
7305,2,Duration 8h
